tag_id	tag_title	variable_phv	creator_id	created	modified
74	Medication/supplement use	125296	20	2018-07-12 18:12:45+00:00	2018-07-12 18:12:45+00:00
74	Medication/supplement use	125297	20	2018-07-12 18:12:45+00:00	2018-07-12 18:12:45+00:00
74	Medication/supplement use	125298	20	2018-07-12 18:12:45+00:00	2018-07-12 18:12:45+00:00
74	Medication/supplement use	125030	20	2018-07-12 18:15:16+00:00	2018-07-12 18:15:16+00:00
74	Medication/supplement use	125031	20	2018-07-12 18:15:16+00:00	2018-07-12 18:15:16+00:00
74	Medication/supplement use	125032	20	2018-07-12 18:15:16+00:00	2018-07-12 18:15:16+00:00
74	Medication/supplement use	125115	20	2018-07-12 18:15:16+00:00	2018-07-12 18:15:16+00:00
74	Medication/supplement use	125116	20	2018-07-12 18:15:16+00:00	2018-07-12 18:15:16+00:00
74	Medication/supplement use	125117	20	2018-07-12 18:15:16+00:00	2018-07-12 18:15:16+00:00
74	Medication/supplement use	125036	20	2018-07-12 18:17:00+00:00	2018-07-12 18:17:00+00:00
74	Medication/supplement use	125037	20	2018-07-12 18:18:28+00:00	2018-07-12 18:18:28+00:00
74	Medication/supplement use	125038	20	2018-07-12 18:18:28+00:00	2018-07-12 18:18:28+00:00
74	Medication/supplement use	125039	20	2018-07-12 18:19:04+00:00	2018-07-12 18:19:04+00:00
21	Age at enrollment/collection	125585	20	2018-07-12 18:24:28+00:00	2018-07-12 18:24:28+00:00
21	Age at enrollment/collection	125672	20	2018-07-12 18:24:49+00:00	2018-07-12 18:24:49+00:00
21	Age at enrollment/collection	125854	20	2018-07-12 18:25:20+00:00	2018-07-12 18:25:20+00:00
21	Age at enrollment/collection	125679	20	2018-07-12 18:25:58+00:00	2018-07-12 18:25:58+00:00
21	Age at enrollment/collection	125855	20	2018-07-12 18:26:24+00:00	2018-07-12 18:26:24+00:00
21	Age at enrollment/collection	125673	20	2018-07-12 18:26:53+00:00	2018-07-12 18:26:53+00:00
21	Age at enrollment/collection	125586	20	2018-07-12 18:27:16+00:00	2018-07-12 18:27:16+00:00
47	Fibrinogen in blood	116349	25	2018-07-14 19:46:26+00:00	2018-07-14 19:46:26+00:00
48	Factor VII	117563	25	2018-07-14 19:49:05+00:00	2018-07-14 19:49:05+00:00
51	VTE	121341	25	2018-07-14 20:01:56+00:00	2018-07-14 20:01:56+00:00
51	VTE	121466	25	2018-07-14 20:02:20+00:00	2018-07-14 20:02:20+00:00
51	VTE	121560	25	2018-07-14 20:03:18+00:00	2018-07-14 20:03:18+00:00
74	Medication/supplement use	204685	24	2018-07-19 15:06:19+00:00	2018-07-19 15:06:19+00:00
74	Medication/supplement use	204689	24	2018-07-19 15:06:47+00:00	2018-07-19 15:06:47+00:00
74	Medication/supplement use	204690	24	2018-07-19 15:09:14+00:00	2018-07-19 15:09:14+00:00
74	Medication/supplement use	204607	24	2018-07-19 15:21:23+00:00	2018-07-19 15:21:23+00:00
74	Medication/supplement use	204694	24	2018-07-19 15:21:42+00:00	2018-07-19 15:21:42+00:00
74	Medication/supplement use	204825	24	2018-07-19 15:22:04+00:00	2018-07-19 15:22:04+00:00
74	Medication/supplement use	204929	24	2018-07-19 15:22:22+00:00	2018-07-19 15:22:22+00:00
74	Medication/supplement use	204608	24	2018-07-19 15:22:56+00:00	2018-07-19 15:22:56+00:00
74	Medication/supplement use	204695	24	2018-07-19 15:23:15+00:00	2018-07-19 15:23:15+00:00
74	Medication/supplement use	204826	24	2018-07-19 15:23:35+00:00	2018-07-19 15:23:35+00:00
74	Medication/supplement use	204930	24	2018-07-19 15:23:52+00:00	2018-07-19 15:23:52+00:00
74	Medication/supplement use	204658	24	2018-07-19 15:55:41+00:00	2018-07-19 15:55:41+00:00
74	Medication/supplement use	204754	24	2018-07-19 15:56:16+00:00	2018-07-19 15:56:16+00:00
74	Medication/supplement use	204798	24	2018-07-19 15:56:35+00:00	2018-07-19 15:56:35+00:00
74	Medication/supplement use	204858	24	2018-07-19 15:56:58+00:00	2018-07-19 15:56:58+00:00
74	Medication/supplement use	204913	24	2018-07-19 15:57:33+00:00	2018-07-19 15:57:33+00:00
74	Medication/supplement use	204961	24	2018-07-19 15:57:53+00:00	2018-07-19 15:57:53+00:00
74	Medication/supplement use	205008	24	2018-07-19 15:58:23+00:00	2018-07-19 15:58:23+00:00
74	Medication/supplement use	204802	24	2018-07-19 16:01:56+00:00	2018-07-19 16:01:56+00:00
74	Medication/supplement use	204803	24	2018-07-19 16:02:14+00:00	2018-07-19 16:02:14+00:00
74	Medication/supplement use	204917	24	2018-07-19 16:02:30+00:00	2018-07-19 16:02:30+00:00
74	Medication/supplement use	204918	24	2018-07-19 16:02:51+00:00	2018-07-19 16:02:51+00:00
74	Medication/supplement use	205012	24	2018-07-19 16:03:19+00:00	2018-07-19 16:03:19+00:00
74	Medication/supplement use	205013	24	2018-07-19 16:03:58+00:00	2018-07-19 16:03:58+00:00
74	Medication/supplement use	204609	24	2018-07-19 16:07:36+00:00	2018-07-19 16:07:36+00:00
74	Medication/supplement use	204696	24	2018-07-19 16:08:05+00:00	2018-07-19 16:08:05+00:00
74	Medication/supplement use	204827	24	2018-07-19 16:08:24+00:00	2018-07-19 16:08:24+00:00
74	Medication/supplement use	204931	24	2018-07-19 16:09:04+00:00	2018-07-19 16:09:04+00:00
74	Medication/supplement use	202953	24	2018-07-19 16:24:28+00:00	2018-07-19 16:24:28+00:00
74	Medication/supplement use	202954	24	2018-07-19 16:24:45+00:00	2018-07-19 16:24:45+00:00
74	Medication/supplement use	202955	24	2018-07-19 16:25:12+00:00	2018-07-19 16:25:12+00:00
74	Medication/supplement use	203007	24	2018-07-19 16:25:30+00:00	2018-07-19 16:25:30+00:00
74	Medication/supplement use	203008	24	2018-07-19 16:26:15+00:00	2018-07-19 16:26:15+00:00
74	Medication/supplement use	203009	24	2018-07-19 16:26:41+00:00	2018-07-19 16:26:41+00:00
74	Medication/supplement use	203010	24	2018-07-19 16:27:01+00:00	2018-07-19 16:27:01+00:00
74	Medication/supplement use	203011	24	2018-07-19 16:27:18+00:00	2018-07-19 16:27:18+00:00
74	Medication/supplement use	203012	24	2018-07-19 16:27:34+00:00	2018-07-19 16:27:34+00:00
74	Medication/supplement use	203013	24	2018-07-19 16:27:51+00:00	2018-07-19 16:27:51+00:00
74	Medication/supplement use	203014	24	2018-07-19 16:28:09+00:00	2018-07-19 16:28:09+00:00
74	Medication/supplement use	203015	24	2018-07-19 16:28:26+00:00	2018-07-19 16:28:26+00:00
74	Medication/supplement use	203016	24	2018-07-19 16:28:47+00:00	2018-07-19 16:28:47+00:00
74	Medication/supplement use	203017	24	2018-07-19 16:29:06+00:00	2018-07-19 16:29:06+00:00
74	Medication/supplement use	203018	24	2018-07-19 16:29:25+00:00	2018-07-19 16:29:25+00:00
74	Medication/supplement use	203019	24	2018-07-19 16:29:45+00:00	2018-07-19 16:29:45+00:00
74	Medication/supplement use	203020	24	2018-07-19 16:30:03+00:00	2018-07-19 16:30:03+00:00
74	Medication/supplement use	203021	24	2018-07-19 16:30:20+00:00	2018-07-19 16:30:20+00:00
74	Medication/supplement use	203022	24	2018-07-19 16:30:38+00:00	2018-07-19 16:30:38+00:00
74	Medication/supplement use	203023	24	2018-07-19 16:30:55+00:00	2018-07-19 16:30:55+00:00
74	Medication/supplement use	203024	24	2018-07-19 16:31:22+00:00	2018-07-19 16:31:22+00:00
74	Medication/supplement use	203025	24	2018-07-19 16:31:38+00:00	2018-07-19 16:31:38+00:00
74	Medication/supplement use	203026	24	2018-07-19 16:31:53+00:00	2018-07-19 16:31:53+00:00
74	Medication/supplement use	203027	24	2018-07-19 16:32:10+00:00	2018-07-19 16:32:10+00:00
74	Medication/supplement use	203028	24	2018-07-19 16:32:28+00:00	2018-07-19 16:32:28+00:00
74	Medication/supplement use	214282	24	2018-07-19 16:46:40+00:00	2018-07-19 16:46:40+00:00
74	Medication/supplement use	209382	24	2018-07-19 16:47:18+00:00	2018-07-19 16:47:18+00:00
74	Medication/supplement use	209381	24	2018-07-19 16:47:38+00:00	2018-07-19 16:47:38+00:00
74	Medication/supplement use	209380	24	2018-07-19 16:48:04+00:00	2018-07-19 16:48:04+00:00
74	Medication/supplement use	209379	24	2018-07-19 16:48:26+00:00	2018-07-19 16:48:26+00:00
74	Medication/supplement use	209369	24	2018-07-19 16:48:44+00:00	2018-07-19 16:48:44+00:00
74	Medication/supplement use	209368	24	2018-07-19 16:49:01+00:00	2018-07-19 16:49:01+00:00
74	Medication/supplement use	209367	24	2018-07-19 16:49:17+00:00	2018-07-19 16:49:17+00:00
74	Medication/supplement use	209366	24	2018-07-19 16:49:35+00:00	2018-07-19 16:49:35+00:00
74	Medication/supplement use	208324	24	2018-07-19 16:50:02+00:00	2018-07-19 16:50:02+00:00
74	Medication/supplement use	208323	24	2018-07-19 16:50:20+00:00	2018-07-19 16:50:20+00:00
74	Medication/supplement use	203058	24	2018-07-19 16:51:37+00:00	2018-07-19 16:51:37+00:00
74	Medication/supplement use	203062	24	2018-07-19 16:52:13+00:00	2018-07-19 16:52:13+00:00
74	Medication/supplement use	203185	24	2018-07-19 16:53:09+00:00	2018-07-19 16:53:09+00:00
74	Medication/supplement use	203799	24	2018-07-19 16:54:01+00:00	2018-07-19 16:54:01+00:00
74	Medication/supplement use	203800	24	2018-07-19 16:54:17+00:00	2018-07-19 16:54:17+00:00
74	Medication/supplement use	203801	24	2018-07-19 16:54:34+00:00	2018-07-19 16:54:34+00:00
74	Medication/supplement use	203802	24	2018-07-19 16:54:51+00:00	2018-07-19 16:54:51+00:00
74	Medication/supplement use	203803	24	2018-07-19 16:55:10+00:00	2018-07-19 16:55:10+00:00
74	Medication/supplement use	203804	24	2018-07-19 16:55:26+00:00	2018-07-19 16:55:26+00:00
74	Medication/supplement use	204156	24	2018-07-19 16:55:56+00:00	2018-07-19 16:55:56+00:00
74	Medication/supplement use	204414	24	2018-07-19 16:56:22+00:00	2018-07-19 16:56:22+00:00
74	Medication/supplement use	204415	24	2018-07-19 16:56:37+00:00	2018-07-19 16:56:37+00:00
74	Medication/supplement use	204416	24	2018-07-19 16:56:51+00:00	2018-07-19 16:56:51+00:00
74	Medication/supplement use	204417	24	2018-07-19 16:57:16+00:00	2018-07-19 16:57:16+00:00
74	Medication/supplement use	204418	24	2018-07-19 16:57:36+00:00	2018-07-19 16:57:36+00:00
74	Medication/supplement use	204419	24	2018-07-19 16:57:58+00:00	2018-07-19 16:57:58+00:00
74	Medication/supplement use	204420	24	2018-07-19 16:58:17+00:00	2018-07-19 16:58:17+00:00
74	Medication/supplement use	205052	24	2018-07-19 16:58:49+00:00	2018-07-19 16:58:49+00:00
74	Medication/supplement use	206628	24	2018-07-19 16:59:07+00:00	2018-07-19 16:59:07+00:00
74	Medication/supplement use	206636	24	2018-07-19 16:59:22+00:00	2018-07-19 16:59:22+00:00
74	Medication/supplement use	206919	24	2018-07-19 17:00:06+00:00	2018-07-19 17:00:06+00:00
74	Medication/supplement use	206920	24	2018-07-19 17:00:35+00:00	2018-07-19 17:00:35+00:00
74	Medication/supplement use	206921	24	2018-07-19 17:00:58+00:00	2018-07-19 17:00:58+00:00
74	Medication/supplement use	206964	24	2018-07-19 17:01:14+00:00	2018-07-19 17:01:14+00:00
74	Medication/supplement use	206965	24	2018-07-19 17:01:30+00:00	2018-07-19 17:01:30+00:00
74	Medication/supplement use	206966	24	2018-07-19 17:01:50+00:00	2018-07-19 17:01:50+00:00
74	Medication/supplement use	206967	24	2018-07-19 17:02:08+00:00	2018-07-19 17:02:08+00:00
74	Medication/supplement use	206968	24	2018-07-19 17:02:23+00:00	2018-07-19 17:02:23+00:00
74	Medication/supplement use	206969	24	2018-07-19 17:02:38+00:00	2018-07-19 17:02:38+00:00
74	Medication/supplement use	206970	24	2018-07-19 17:02:54+00:00	2018-07-19 17:02:54+00:00
74	Medication/supplement use	206971	24	2018-07-19 17:03:10+00:00	2018-07-19 17:03:10+00:00
74	Medication/supplement use	206972	24	2018-07-19 17:03:26+00:00	2018-07-19 17:03:26+00:00
74	Medication/supplement use	206973	24	2018-07-19 17:03:48+00:00	2018-07-19 17:03:48+00:00
74	Medication/supplement use	206974	24	2018-07-19 17:04:04+00:00	2018-07-19 17:04:04+00:00
74	Medication/supplement use	206975	24	2018-07-19 17:04:40+00:00	2018-07-19 17:04:40+00:00
74	Medication/supplement use	206976	24	2018-07-19 17:05:28+00:00	2018-07-19 17:05:28+00:00
74	Medication/supplement use	206977	24	2018-07-19 17:06:12+00:00	2018-07-19 17:06:12+00:00
74	Medication/supplement use	206978	24	2018-07-19 17:06:50+00:00	2018-07-19 17:06:50+00:00
74	Medication/supplement use	206979	24	2018-07-19 17:07:06+00:00	2018-07-19 17:07:06+00:00
74	Medication/supplement use	206980	24	2018-07-19 17:07:36+00:00	2018-07-19 17:07:36+00:00
74	Medication/supplement use	206981	24	2018-07-19 17:07:54+00:00	2018-07-19 17:07:54+00:00
74	Medication/supplement use	206982	24	2018-07-19 17:08:14+00:00	2018-07-19 17:08:14+00:00
74	Medication/supplement use	206983	24	2018-07-19 17:08:30+00:00	2018-07-19 17:08:30+00:00
74	Medication/supplement use	206984	24	2018-07-19 17:08:51+00:00	2018-07-19 17:08:51+00:00
74	Medication/supplement use	206985	24	2018-07-19 17:09:08+00:00	2018-07-19 17:09:08+00:00
74	Medication/supplement use	206986	24	2018-07-19 17:09:24+00:00	2018-07-19 17:09:24+00:00
74	Medication/supplement use	206987	24	2018-07-19 17:09:47+00:00	2018-07-19 17:09:47+00:00
74	Medication/supplement use	206988	24	2018-07-19 17:10:04+00:00	2018-07-19 17:10:04+00:00
74	Medication/supplement use	206989	24	2018-07-19 17:10:21+00:00	2018-07-19 17:10:21+00:00
74	Medication/supplement use	206990	24	2018-07-19 17:10:39+00:00	2018-07-19 17:10:39+00:00
74	Medication/supplement use	206991	24	2018-07-19 17:11:00+00:00	2018-07-19 17:11:00+00:00
74	Medication/supplement use	206992	24	2018-07-19 17:11:21+00:00	2018-07-19 17:11:21+00:00
74	Medication/supplement use	206993	24	2018-07-19 17:11:54+00:00	2018-07-19 17:11:54+00:00
74	Medication/supplement use	206994	24	2018-07-19 17:12:16+00:00	2018-07-19 17:12:16+00:00
74	Medication/supplement use	206995	24	2018-07-19 17:12:38+00:00	2018-07-19 17:12:38+00:00
74	Medication/supplement use	206996	24	2018-07-19 17:13:27+00:00	2018-07-19 17:13:27+00:00
74	Medication/supplement use	207048	24	2018-07-19 17:13:57+00:00	2018-07-19 17:13:57+00:00
74	Medication/supplement use	207049	24	2018-07-19 17:14:17+00:00	2018-07-19 17:14:17+00:00
74	Medication/supplement use	207842	24	2018-07-19 17:29:52+00:00	2018-07-19 17:29:52+00:00
74	Medication/supplement use	207843	24	2018-07-19 17:30:27+00:00	2018-07-19 17:30:27+00:00
74	Medication/supplement use	207846	24	2018-07-19 19:59:09+00:00	2018-07-19 19:59:09+00:00
74	Medication/supplement use	207847	24	2018-07-19 19:59:31+00:00	2018-07-19 19:59:31+00:00
74	Medication/supplement use	207850	24	2018-07-19 20:00:31+00:00	2018-07-19 20:00:31+00:00
74	Medication/supplement use	207851	24	2018-07-19 20:00:53+00:00	2018-07-19 20:00:53+00:00
74	Medication/supplement use	207854	24	2018-07-19 20:01:39+00:00	2018-07-19 20:01:39+00:00
74	Medication/supplement use	207855	24	2018-07-19 20:01:59+00:00	2018-07-19 20:01:59+00:00
74	Medication/supplement use	207858	24	2018-07-19 20:02:24+00:00	2018-07-19 20:02:24+00:00
74	Medication/supplement use	207859	24	2018-07-19 20:02:46+00:00	2018-07-19 20:02:46+00:00
74	Medication/supplement use	207862	24	2018-07-19 20:05:51+00:00	2018-07-19 20:05:51+00:00
74	Medication/supplement use	207863	24	2018-07-19 20:07:37+00:00	2018-07-19 20:07:37+00:00
74	Medication/supplement use	207866	24	2018-07-19 20:17:44+00:00	2018-07-19 20:17:44+00:00
74	Medication/supplement use	207867	24	2018-07-19 20:18:02+00:00	2018-07-19 20:18:02+00:00
74	Medication/supplement use	207870	24	2018-07-19 20:18:20+00:00	2018-07-19 20:18:20+00:00
74	Medication/supplement use	207871	24	2018-07-19 20:18:42+00:00	2018-07-19 20:18:42+00:00
74	Medication/supplement use	207874	24	2018-07-19 20:19:22+00:00	2018-07-19 20:19:22+00:00
74	Medication/supplement use	207875	24	2018-07-19 20:19:42+00:00	2018-07-19 20:19:42+00:00
74	Medication/supplement use	207878	24	2018-07-19 20:20:02+00:00	2018-07-19 20:20:02+00:00
74	Medication/supplement use	207879	24	2018-07-19 20:20:20+00:00	2018-07-19 20:20:20+00:00
74	Medication/supplement use	207882	24	2018-07-19 20:20:39+00:00	2018-07-19 20:20:39+00:00
74	Medication/supplement use	207883	24	2018-07-19 20:21:00+00:00	2018-07-19 20:21:00+00:00
74	Medication/supplement use	207886	24	2018-07-19 20:21:19+00:00	2018-07-19 20:21:19+00:00
74	Medication/supplement use	207887	24	2018-07-19 20:21:43+00:00	2018-07-19 20:21:43+00:00
74	Medication/supplement use	207890	24	2018-07-19 20:22:04+00:00	2018-07-19 20:22:04+00:00
74	Medication/supplement use	207891	24	2018-07-19 20:22:25+00:00	2018-07-19 20:22:25+00:00
74	Medication/supplement use	207894	24	2018-07-19 20:22:43+00:00	2018-07-19 20:22:43+00:00
74	Medication/supplement use	207895	24	2018-07-19 20:23:02+00:00	2018-07-19 20:23:02+00:00
74	Medication/supplement use	207898	24	2018-07-19 20:23:20+00:00	2018-07-19 20:23:20+00:00
74	Medication/supplement use	207899	24	2018-07-19 20:23:41+00:00	2018-07-19 20:23:41+00:00
74	Medication/supplement use	207902	24	2018-07-19 20:24:02+00:00	2018-07-19 20:24:02+00:00
74	Medication/supplement use	207903	24	2018-07-19 20:24:19+00:00	2018-07-19 20:24:19+00:00
74	Medication/supplement use	207906	24	2018-07-19 20:24:41+00:00	2018-07-19 20:24:41+00:00
74	Medication/supplement use	207907	24	2018-07-19 20:25:07+00:00	2018-07-19 20:25:07+00:00
74	Medication/supplement use	207913	24	2018-07-19 20:26:40+00:00	2018-07-19 20:26:40+00:00
74	Medication/supplement use	207914	24	2018-07-19 20:27:16+00:00	2018-07-19 20:27:16+00:00
74	Medication/supplement use	207915	24	2018-07-19 20:27:36+00:00	2018-07-19 20:27:36+00:00
74	Medication/supplement use	207916	24	2018-07-19 20:27:56+00:00	2018-07-19 20:27:56+00:00
74	Medication/supplement use	207917	24	2018-07-19 20:28:16+00:00	2018-07-19 20:28:16+00:00
74	Medication/supplement use	207918	24	2018-07-19 20:28:40+00:00	2018-07-19 20:28:40+00:00
74	Medication/supplement use	207919	24	2018-07-19 20:28:58+00:00	2018-07-19 20:28:58+00:00
74	Medication/supplement use	207920	24	2018-07-19 20:29:26+00:00	2018-07-19 20:29:26+00:00
74	Medication/supplement use	207921	24	2018-07-19 20:29:48+00:00	2018-07-19 20:29:48+00:00
74	Medication/supplement use	207922	24	2018-07-19 20:30:11+00:00	2018-07-19 20:30:11+00:00
74	Medication/supplement use	207929	24	2018-07-19 21:31:09+00:00	2018-07-19 21:31:09+00:00
74	Medication/supplement use	207930	24	2018-07-19 21:31:27+00:00	2018-07-19 21:31:27+00:00
74	Medication/supplement use	207933	24	2018-07-19 21:31:52+00:00	2018-07-19 21:31:52+00:00
74	Medication/supplement use	207934	24	2018-07-19 21:32:17+00:00	2018-07-19 21:32:17+00:00
74	Medication/supplement use	207937	24	2018-07-19 21:32:56+00:00	2018-07-19 21:32:56+00:00
74	Medication/supplement use	207938	24	2018-07-19 21:33:29+00:00	2018-07-19 21:33:29+00:00
74	Medication/supplement use	207941	24	2018-07-19 21:33:56+00:00	2018-07-19 21:33:56+00:00
74	Medication/supplement use	207942	24	2018-07-19 21:34:28+00:00	2018-07-19 21:34:28+00:00
74	Medication/supplement use	207945	24	2018-07-19 21:34:53+00:00	2018-07-19 21:34:53+00:00
74	Medication/supplement use	207946	24	2018-07-19 21:35:17+00:00	2018-07-19 21:35:17+00:00
74	Medication/supplement use	207949	24	2018-07-19 21:35:56+00:00	2018-07-19 21:35:56+00:00
74	Medication/supplement use	207950	24	2018-07-19 21:36:13+00:00	2018-07-19 21:36:13+00:00
74	Medication/supplement use	207953	24	2018-07-19 21:36:33+00:00	2018-07-19 21:36:33+00:00
74	Medication/supplement use	207954	24	2018-07-19 21:36:50+00:00	2018-07-19 21:36:50+00:00
74	Medication/supplement use	207957	24	2018-07-19 21:37:10+00:00	2018-07-19 21:37:10+00:00
74	Medication/supplement use	207958	24	2018-07-19 21:37:29+00:00	2018-07-19 21:37:29+00:00
74	Medication/supplement use	207961	24	2018-07-19 21:37:49+00:00	2018-07-19 21:37:49+00:00
74	Medication/supplement use	207962	24	2018-07-19 21:38:06+00:00	2018-07-19 21:38:06+00:00
74	Medication/supplement use	207965	24	2018-07-19 21:40:31+00:00	2018-07-19 21:40:31+00:00
74	Medication/supplement use	207966	24	2018-07-19 21:40:49+00:00	2018-07-19 21:40:49+00:00
74	Medication/supplement use	207969	24	2018-07-19 21:41:17+00:00	2018-07-19 21:41:17+00:00
74	Medication/supplement use	207970	24	2018-07-19 21:41:35+00:00	2018-07-19 21:41:35+00:00
74	Medication/supplement use	207973	24	2018-07-19 21:42:01+00:00	2018-07-19 21:42:01+00:00
74	Medication/supplement use	207974	24	2018-07-19 21:42:25+00:00	2018-07-19 21:42:25+00:00
74	Medication/supplement use	207978	24	2018-07-19 21:43:18+00:00	2018-07-19 21:43:18+00:00
74	Medication/supplement use	207977	24	2018-07-19 21:43:38+00:00	2018-07-19 21:43:38+00:00
74	Medication/supplement use	207981	24	2018-07-19 21:44:12+00:00	2018-07-19 21:44:12+00:00
74	Medication/supplement use	207982	24	2018-07-19 21:44:33+00:00	2018-07-19 21:44:33+00:00
74	Medication/supplement use	207985	24	2018-07-19 21:44:56+00:00	2018-07-19 21:44:56+00:00
74	Medication/supplement use	207986	24	2018-07-19 21:45:14+00:00	2018-07-19 21:45:14+00:00
74	Medication/supplement use	207989	24	2018-07-19 21:45:51+00:00	2018-07-19 21:45:51+00:00
74	Medication/supplement use	207990	24	2018-07-19 21:46:08+00:00	2018-07-19 21:46:08+00:00
74	Medication/supplement use	207993	24	2018-07-19 21:46:25+00:00	2018-07-19 21:46:25+00:00
74	Medication/supplement use	207994	24	2018-07-19 21:46:44+00:00	2018-07-19 21:46:44+00:00
74	Medication/supplement use	208001	24	2018-07-19 21:48:44+00:00	2018-07-19 21:48:44+00:00
74	Medication/supplement use	208002	24	2018-07-19 21:49:06+00:00	2018-07-19 21:49:06+00:00
74	Medication/supplement use	208003	24	2018-07-19 21:49:25+00:00	2018-07-19 21:49:25+00:00
74	Medication/supplement use	208004	24	2018-07-19 21:49:45+00:00	2018-07-19 21:49:45+00:00
74	Medication/supplement use	208005	24	2018-07-19 21:50:07+00:00	2018-07-19 21:50:07+00:00
74	Medication/supplement use	208006	24	2018-07-19 21:50:26+00:00	2018-07-19 21:50:26+00:00
74	Medication/supplement use	208007	24	2018-07-19 21:50:47+00:00	2018-07-19 21:50:47+00:00
74	Medication/supplement use	208008	24	2018-07-19 21:51:15+00:00	2018-07-19 21:51:15+00:00
74	Medication/supplement use	208009	24	2018-07-19 21:51:37+00:00	2018-07-19 21:51:37+00:00
74	Medication/supplement use	208010	24	2018-07-19 21:51:56+00:00	2018-07-19 21:51:56+00:00
45	Red blood cell count	226294	18	2018-07-20 15:53:32+00:00	2018-07-20 15:53:32+00:00
74	Medication/supplement use	125479	20	2018-07-30 14:17:46+00:00	2018-07-30 14:17:46+00:00
74	Medication/supplement use	125480	20	2018-07-30 14:17:46+00:00	2018-07-30 14:17:46+00:00
74	Medication/supplement use	125481	20	2018-07-30 14:17:46+00:00	2018-07-30 14:17:46+00:00
74	Medication/supplement use	125482	20	2018-07-30 14:17:46+00:00	2018-07-30 14:17:46+00:00
74	Medication/supplement use	125483	20	2018-07-30 14:17:46+00:00	2018-07-30 14:17:46+00:00
74	Medication/supplement use	125484	20	2018-07-30 14:17:46+00:00	2018-07-30 14:17:46+00:00
74	Medication/supplement use	125485	20	2018-07-30 14:17:46+00:00	2018-07-30 14:17:46+00:00
74	Medication/supplement use	125486	20	2018-07-30 14:20:15+00:00	2018-07-30 14:20:15+00:00
74	Medication/supplement use	125487	20	2018-07-30 14:20:15+00:00	2018-07-30 14:20:15+00:00
74	Medication/supplement use	125488	20	2018-07-30 14:20:15+00:00	2018-07-30 14:20:15+00:00
74	Medication/supplement use	125489	20	2018-07-30 14:20:15+00:00	2018-07-30 14:20:15+00:00
74	Medication/supplement use	125490	20	2018-07-30 14:20:15+00:00	2018-07-30 14:20:15+00:00
74	Medication/supplement use	125470	20	2018-07-30 14:26:50+00:00	2018-07-30 14:26:50+00:00
74	Medication/supplement use	125471	20	2018-07-30 14:26:50+00:00	2018-07-30 14:26:50+00:00
74	Medication/supplement use	125472	20	2018-07-30 14:26:50+00:00	2018-07-30 14:26:50+00:00
74	Medication/supplement use	125473	20	2018-07-30 14:26:50+00:00	2018-07-30 14:26:50+00:00
74	Medication/supplement use	125474	20	2018-07-30 14:26:50+00:00	2018-07-30 14:26:50+00:00
74	Medication/supplement use	125475	20	2018-07-30 14:26:50+00:00	2018-07-30 14:26:50+00:00
74	Medication/supplement use	125476	20	2018-07-30 14:26:50+00:00	2018-07-30 14:26:50+00:00
74	Medication/supplement use	125477	20	2018-07-30 14:26:50+00:00	2018-07-30 14:26:50+00:00
74	Medication/supplement use	125466	20	2018-07-30 14:35:25+00:00	2018-07-30 14:35:25+00:00
74	Medication/supplement use	125467	20	2018-07-30 14:35:25+00:00	2018-07-30 14:35:25+00:00
74	Medication/supplement use	125468	20	2018-07-30 14:35:25+00:00	2018-07-30 14:35:25+00:00
74	Medication/supplement use	125469	20	2018-07-30 14:35:25+00:00	2018-07-30 14:35:25+00:00
74	Medication/supplement use	125478	20	2018-07-30 14:35:25+00:00	2018-07-30 14:35:25+00:00
74	Medication/supplement use	125547	20	2018-07-30 14:36:16+00:00	2018-07-30 14:36:16+00:00
74	Medication/supplement use	125548	20	2018-07-30 14:36:16+00:00	2018-07-30 14:36:16+00:00
74	Medication/supplement use	125549	20	2018-07-30 14:36:16+00:00	2018-07-30 14:36:16+00:00
74	Medication/supplement use	125636	20	2018-07-30 14:36:16+00:00	2018-07-30 14:36:16+00:00
74	Medication/supplement use	125637	20	2018-07-30 14:36:16+00:00	2018-07-30 14:36:16+00:00
74	Medication/supplement use	125638	20	2018-07-30 14:36:16+00:00	2018-07-30 14:36:16+00:00
74	Medication/supplement use	125550	20	2018-07-30 14:56:06+00:00	2018-07-30 14:56:06+00:00
74	Medication/supplement use	125551	20	2018-07-30 14:56:06+00:00	2018-07-30 14:56:06+00:00
74	Medication/supplement use	125552	20	2018-07-30 14:56:06+00:00	2018-07-30 14:56:06+00:00
74	Medication/supplement use	125553	20	2018-07-30 14:56:06+00:00	2018-07-30 14:56:06+00:00
74	Medication/supplement use	125639	20	2018-07-30 14:56:06+00:00	2018-07-30 14:56:06+00:00
74	Medication/supplement use	125640	20	2018-07-30 14:56:06+00:00	2018-07-30 14:56:06+00:00
74	Medication/supplement use	125641	20	2018-07-30 14:56:06+00:00	2018-07-30 14:56:06+00:00
74	Medication/supplement use	125642	20	2018-07-30 14:56:06+00:00	2018-07-30 14:56:06+00:00
74	Medication/supplement use	125542	20	2018-07-30 14:59:26+00:00	2018-07-30 14:59:26+00:00
74	Medication/supplement use	125543	20	2018-07-30 14:59:26+00:00	2018-07-30 14:59:26+00:00
74	Medication/supplement use	125544	20	2018-07-30 14:59:26+00:00	2018-07-30 14:59:26+00:00
74	Medication/supplement use	125554	20	2018-07-30 14:59:26+00:00	2018-07-30 14:59:26+00:00
